center,left,right,steering,speed
IMG/2025-06-22_20-59-17-216_bc.png,IMG/2025-06-22_20-59-17-216_al.png,IMG/2025-06-22_20-59-17-216_cr.png,-0.072495,32.93936
IMG/2025-06-22_20-59-17-394_bc.png,IMG/2025-06-22_20-59-17-394_al.png,IMG/2025-06-22_20-59-17-394_cr.png,-0.078075,32.912447
IMG/2025-06-22_20-59-17-566_bc.png,IMG/2025-06-22_20-59-17-566_al.png,IMG/2025-06-22_20-59-17-566_cr.png,-0.083295,32.936912
IMG/2025-06-22_20-59-17-740_bc.png,IMG/2025-06-22_20-59-17-740_al.png,IMG/2025-06-22_20-59-17-740_cr.png,-0.063135,32.913609
IMG/2025-06-22_20-59-17-914_bc.png,IMG/2025-06-22_20-59-17-914_al.png,IMG/2025-06-22_20-59-17-914_cr.png,-0.085995,32.921704
IMG/2025-06-22_20-59-18-081_bc.png,IMG/2025-06-22_20-59-18-081_al.png,IMG/2025-06-22_20-59-18-081_cr.png,-0.049815,32.932269
IMG/2025-06-22_20-59-18-250_bc.png,IMG/2025-06-22_20-59-18-250_al.png,IMG/2025-06-22_20-59-18-250_cr.png,-0.07128,32.907366
IMG/2025-06-22_20-59-18-426_bc.png,IMG/2025-06-22_20-59-18-426_al.png,IMG/2025-06-22_20-59-18-426_cr.png,-0.095445,32.936749
IMG/2025-06-22_20-59-18-601_bc.png,IMG/2025-06-22_20-59-18-601_al.png,IMG/2025-06-22_20-59-18-601_cr.png,-0.072855,32.905344
IMG/2025-06-22_20-59-18-777_bc.png,IMG/2025-06-22_20-59-18-777_al.png,IMG/2025-06-22_20-59-18-777_cr.png,-0.08892,32.915823
IMG/2025-06-22_20-59-18-946_bc.png,IMG/2025-06-22_20-59-18-946_al.png,IMG/2025-06-22_20-59-18-946_cr.png,-0.04221,32.929272
IMG/2025-06-22_20-59-19-122_bc.png,IMG/2025-06-22_20-59-19-122_al.png,IMG/2025-06-22_20-59-19-122_cr.png,-0.083745,32.913627
IMG/2025-06-22_20-59-19-293_bc.png,IMG/2025-06-22_20-59-19-293_al.png,IMG/2025-06-22_20-59-19-293_cr.png,-0.09099,32.93764
IMG/2025-06-22_20-59-19-460_bc.png,IMG/2025-06-22_20-59-19-460_al.png,IMG/2025-06-22_20-59-19-460_cr.png,-0.07209,32.90908
IMG/2025-06-22_20-59-19-643_bc.png,IMG/2025-06-22_20-59-19-643_al.png,IMG/2025-06-22_20-59-19-643_cr.png,-0.07155,32.926963
IMG/2025-06-22_20-59-19-818_bc.png,IMG/2025-06-22_20-59-19-818_al.png,IMG/2025-06-22_20-59-19-818_cr.png,-0.04959,32.9264
IMG/2025-06-22_20-59-19-996_bc.png,IMG/2025-06-22_20-59-19-996_al.png,IMG/2025-06-22_20-59-19-996_cr.png,-0.081225,32.907774
IMG/2025-06-22_20-59-20-164_bc.png,IMG/2025-06-22_20-59-20-164_al.png,IMG/2025-06-22_20-59-20-164_cr.png,-0.08631,32.934831
IMG/2025-06-22_20-59-20-331_bc.png,IMG/2025-06-22_20-59-20-331_al.png,IMG/2025-06-22_20-59-20-331_cr.png,-0.05769,32.915009
IMG/2025-06-22_20-59-20-501_bc.png,IMG/2025-06-22_20-59-20-501_al.png,IMG/2025-06-22_20-59-20-501_cr.png,-0.089775,32.926526
IMG/2025-06-22_20-59-20-679_bc.png,IMG/2025-06-22_20-59-20-679_al.png,IMG/2025-06-22_20-59-20-679_cr.png,-0.063045,32.929453
IMG/2025-06-22_20-59-20-846_bc.png,IMG/2025-06-22_20-59-20-846_al.png,IMG/2025-06-22_20-59-20-846_cr.png,-0.08037,32.912489
IMG/2025-06-22_20-59-21-017_bc.png,IMG/2025-06-22_20-59-21-017_al.png,IMG/2025-06-22_20-59-21-017_cr.png,-0.07092,32.924477
IMG/2025-06-22_20-59-21-190_bc.png,IMG/2025-06-22_20-59-21-190_al.png,IMG/2025-06-22_20-59-21-190_cr.png,-0.059535,32.905402
IMG/2025-06-22_20-59-21-358_bc.png,IMG/2025-06-22_20-59-21-358_al.png,IMG/2025-06-22_20-59-21-358_cr.png,-0.09045,32.932304
IMG/2025-06-22_20-59-21-531_bc.png,IMG/2025-06-22_20-59-21-531_al.png,IMG/2025-06-22_20-59-21-531_cr.png,-0.064305,32.910735
IMG/2025-06-22_20-59-21-707_bc.png,IMG/2025-06-22_20-59-21-707_al.png,IMG/2025-06-22_20-59-21-707_cr.png,-0.073935,32.910152
IMG/2025-06-22_20-59-21-881_bc.png,IMG/2025-06-22_20-59-21-881_al.png,IMG/2025-06-22_20-59-21-881_cr.png,-0.068265,32.927861
IMG/2025-06-22_20-59-22-055_bc.png,IMG/2025-06-22_20-59-22-055_al.png,IMG/2025-06-22_20-59-22-055_cr.png,-0.070425,32.905183
IMG/2025-06-22_20-59-22-227_bc.png,IMG/2025-06-22_20-59-22-227_al.png,IMG/2025-06-22_20-59-22-227_cr.png,-0.087075,32.934598
IMG/2025-06-22_20-59-22-404_bc.png,IMG/2025-06-22_20-59-22-404_al.png,IMG/2025-06-22_20-59-22-404_cr.png,-0.048465,32.920081
IMG/2025-06-22_20-59-22-577_bc.png,IMG/2025-06-22_20-59-22-577_al.png,IMG/2025-06-22_20-59-22-577_cr.png,-0.06984,32.918961
IMG/2025-06-22_20-59-22-747_bc.png,IMG/2025-06-22_20-59-22-747_al.png,IMG/2025-06-22_20-59-22-747_cr.png,-0.0666,32.95072
IMG/2025-06-22_20-59-22-918_bc.png,IMG/2025-06-22_20-59-22-918_al.png,IMG/2025-06-22_20-59-22-918_cr.png,-0.050085,32.936938
IMG/2025-06-22_20-59-23-095_bc.png,IMG/2025-06-22_20-59-23-095_al.png,IMG/2025-06-22_20-59-23-095_cr.png,-0.061695,32.96477
IMG/2025-06-22_20-59-23-297_bc.png,IMG/2025-06-22_20-59-23-297_al.png,IMG/2025-06-22_20-59-23-297_cr.png,-0.057825,32.978843
IMG/2025-06-22_20-59-24-114_bc.png,IMG/2025-06-22_20-59-24-114_al.png,IMG/2025-06-22_20-59-24-114_cr.png,-0.040185,32.995331
IMG/2025-06-22_20-59-25-129_bc.png,IMG/2025-06-22_20-59-25-129_al.png,IMG/2025-06-22_20-59-25-129_cr.png,0.0,32.996272
IMG/2025-06-22_20-59-26-163_bc.png,IMG/2025-06-22_20-59-26-163_al.png,IMG/2025-06-22_20-59-26-163_cr.png,0.0,32.996302
IMG/2025-06-22_20-59-27-173_bc.png,IMG/2025-06-22_20-59-27-173_al.png,IMG/2025-06-22_20-59-27-173_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-28-191_bc.png,IMG/2025-06-22_20-59-28-191_al.png,IMG/2025-06-22_20-59-28-191_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-29-191_bc.png,IMG/2025-06-22_20-59-29-191_al.png,IMG/2025-06-22_20-59-29-191_cr.png,0.0,32.996331
IMG/2025-06-22_20-59-30-199_bc.png,IMG/2025-06-22_20-59-30-199_al.png,IMG/2025-06-22_20-59-30-199_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-31-207_bc.png,IMG/2025-06-22_20-59-31-207_al.png,IMG/2025-06-22_20-59-31-207_cr.png,0.0,32.996301
IMG/2025-06-22_20-59-32-210_bc.png,IMG/2025-06-22_20-59-32-210_al.png,IMG/2025-06-22_20-59-32-210_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-33-216_bc.png,IMG/2025-06-22_20-59-33-216_al.png,IMG/2025-06-22_20-59-33-216_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-34-224_bc.png,IMG/2025-06-22_20-59-34-224_al.png,IMG/2025-06-22_20-59-34-224_cr.png,0.0,32.996287
IMG/2025-06-22_20-59-35-228_bc.png,IMG/2025-06-22_20-59-35-228_al.png,IMG/2025-06-22_20-59-35-228_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-36-240_bc.png,IMG/2025-06-22_20-59-36-240_al.png,IMG/2025-06-22_20-59-36-240_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-37-248_bc.png,IMG/2025-06-22_20-59-37-248_al.png,IMG/2025-06-22_20-59-37-248_cr.png,0.0,32.996307
IMG/2025-06-22_20-59-38-249_bc.png,IMG/2025-06-22_20-59-38-249_al.png,IMG/2025-06-22_20-59-38-249_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-39-261_bc.png,IMG/2025-06-22_20-59-39-261_al.png,IMG/2025-06-22_20-59-39-261_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-40-272_bc.png,IMG/2025-06-22_20-59-40-272_al.png,IMG/2025-06-22_20-59-40-272_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-41-278_bc.png,IMG/2025-06-22_20-59-41-278_al.png,IMG/2025-06-22_20-59-41-278_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-42-323_bc.png,IMG/2025-06-22_20-59-42-323_al.png,IMG/2025-06-22_20-59-42-323_cr.png,-0.023175,32.996321
IMG/2025-06-22_20-59-43-326_bc.png,IMG/2025-06-22_20-59-43-326_al.png,IMG/2025-06-22_20-59-43-326_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-44-327_bc.png,IMG/2025-06-22_20-59-44-327_al.png,IMG/2025-06-22_20-59-44-327_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-45-328_bc.png,IMG/2025-06-22_20-59-45-328_al.png,IMG/2025-06-22_20-59-45-328_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-46-340_bc.png,IMG/2025-06-22_20-59-46-340_al.png,IMG/2025-06-22_20-59-46-340_cr.png,0.0,32.996323
IMG/2025-06-22_20-59-47-363_bc.png,IMG/2025-06-22_20-59-47-363_al.png,IMG/2025-06-22_20-59-47-363_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-48-375_bc.png,IMG/2025-06-22_20-59-48-375_al.png,IMG/2025-06-22_20-59-48-375_cr.png,0.0,32.996303
IMG/2025-06-22_20-59-49-386_bc.png,IMG/2025-06-22_20-59-49-386_al.png,IMG/2025-06-22_20-59-49-386_cr.png,0.0,32.996313
IMG/2025-06-22_20-59-50-392_bc.png,IMG/2025-06-22_20-59-50-392_al.png,IMG/2025-06-22_20-59-50-392_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-51-394_bc.png,IMG/2025-06-22_20-59-51-394_al.png,IMG/2025-06-22_20-59-51-394_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-52-435_bc.png,IMG/2025-06-22_20-59-52-435_al.png,IMG/2025-06-22_20-59-52-435_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-53-446_bc.png,IMG/2025-06-22_20-59-53-446_al.png,IMG/2025-06-22_20-59-53-446_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-54-447_bc.png,IMG/2025-06-22_20-59-54-447_al.png,IMG/2025-06-22_20-59-54-447_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-55-456_bc.png,IMG/2025-06-22_20-59-55-456_al.png,IMG/2025-06-22_20-59-55-456_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-56-465_bc.png,IMG/2025-06-22_20-59-56-465_al.png,IMG/2025-06-22_20-59-56-465_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-57-503_bc.png,IMG/2025-06-22_20-59-57-503_al.png,IMG/2025-06-22_20-59-57-503_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-58-542_bc.png,IMG/2025-06-22_20-59-58-542_al.png,IMG/2025-06-22_20-59-58-542_cr.png,0.0,32.996321
IMG/2025-06-22_20-59-59-592_bc.png,IMG/2025-06-22_20-59-59-592_al.png,IMG/2025-06-22_20-59-59-592_cr.png,-0.031905,32.996321
IMG/2025-06-22_20-59-59-869_bc.png,IMG/2025-06-22_20-59-59-869_al.png,IMG/2025-06-22_20-59-59-869_cr.png,-0.048195,32.989516
IMG/2025-06-22_21-00-00-045_bc.png,IMG/2025-06-22_21-00-00-045_al.png,IMG/2025-06-22_21-00-00-045_cr.png,-0.04734,32.966467
IMG/2025-06-22_21-00-00-219_bc.png,IMG/2025-06-22_21-00-00-219_al.png,IMG/2025-06-22_21-00-00-219_cr.png,-0.07614,32.975843
IMG/2025-06-22_21-00-00-394_bc.png,IMG/2025-06-22_21-00-00-394_al.png,IMG/2025-06-22_21-00-00-394_cr.png,-0.04122,32.953717
IMG/2025-06-22_21-00-00-562_bc.png,IMG/2025-06-22_21-00-00-562_al.png,IMG/2025-06-22_21-00-00-562_cr.png,-0.070335,32.938404
IMG/2025-06-22_21-00-00-733_bc.png,IMG/2025-06-22_21-00-00-733_al.png,IMG/2025-06-22_21-00-00-733_cr.png,-0.068445,32.957053
IMG/2025-06-22_21-00-00-903_bc.png,IMG/2025-06-22_21-00-00-903_al.png,IMG/2025-06-22_21-00-00-903_cr.png,-0.063855,32.927359
IMG/2025-06-22_21-00-01-078_bc.png,IMG/2025-06-22_21-00-01-078_al.png,IMG/2025-06-22_21-00-01-078_cr.png,-0.098235,32.94719
IMG/2025-06-22_21-00-01-248_bc.png,IMG/2025-06-22_21-00-01-248_al.png,IMG/2025-06-22_21-00-01-248_cr.png,-0.051795,32.932269
IMG/2025-06-22_21-00-01-419_bc.png,IMG/2025-06-22_21-00-01-419_al.png,IMG/2025-06-22_21-00-01-419_cr.png,-0.072495,32.908788
IMG/2025-06-22_21-00-01-592_bc.png,IMG/2025-06-22_21-00-01-592_al.png,IMG/2025-06-22_21-00-01-592_cr.png,-0.08388,32.938486
IMG/2025-06-22_21-00-01-760_bc.png,IMG/2025-06-22_21-00-01-760_al.png,IMG/2025-06-22_21-00-01-760_cr.png,-0.060255,32.920233
IMG/2025-06-22_21-00-01-935_bc.png,IMG/2025-06-22_21-00-01-935_al.png,IMG/2025-06-22_21-00-01-935_cr.png,-0.09072,32.912348
IMG/2025-06-22_21-00-02-109_bc.png,IMG/2025-06-22_21-00-02-109_al.png,IMG/2025-06-22_21-00-02-109_cr.png,-0.064755,32.93393
IMG/2025-06-22_21-00-02-283_bc.png,IMG/2025-06-22_21-00-02-283_al.png,IMG/2025-06-22_21-00-02-283_cr.png,-0.04491,32.909824
IMG/2025-06-22_21-00-02-450_bc.png,IMG/2025-06-22_21-00-02-450_al.png,IMG/2025-06-22_21-00-02-450_cr.png,-0.0837,32.933748
IMG/2025-06-22_21-00-02-623_bc.png,IMG/2025-06-22_21-00-02-623_al.png,IMG/2025-06-22_21-00-02-623_cr.png,-0.050445,32.914598
IMG/2025-06-22_21-00-02-800_bc.png,IMG/2025-06-22_21-00-02-800_al.png,IMG/2025-06-22_21-00-02-800_cr.png,-0.08406,32.910723
IMG/2025-06-22_21-00-02-968_bc.png,IMG/2025-06-22_21-00-02-968_al.png,IMG/2025-06-22_21-00-02-968_cr.png,-0.06048,32.937003
IMG/2025-06-22_21-00-03-143_bc.png,IMG/2025-06-22_21-00-03-143_al.png,IMG/2025-06-22_21-00-03-143_cr.png,-0.07695,32.911526
IMG/2025-06-22_21-00-03-313_bc.png,IMG/2025-06-22_21-00-03-313_al.png,IMG/2025-06-22_21-00-03-313_cr.png,-0.086445,32.933307
IMG/2025-06-22_21-00-03-484_bc.png,IMG/2025-06-22_21-00-03-484_al.png,IMG/2025-06-22_21-00-03-484_cr.png,-0.06597,32.914896
IMG/2025-06-22_21-00-03-657_bc.png,IMG/2025-06-22_21-00-03-657_al.png,IMG/2025-06-22_21-00-03-657_cr.png,-0.09081,32.912057
IMG/2025-06-22_21-00-03-831_bc.png,IMG/2025-06-22_21-00-03-831_al.png,IMG/2025-06-22_21-00-03-831_cr.png,-0.07524,32.93372
IMG/2025-06-22_21-00-04-002_bc.png,IMG/2025-06-22_21-00-04-002_al.png,IMG/2025-06-22_21-00-04-002_cr.png,-0.08568,32.907764
IMG/2025-06-22_21-00-04-181_bc.png,IMG/2025-06-22_21-00-04-181_al.png,IMG/2025-06-22_21-00-04-181_cr.png,-0.09351,32.926663
IMG/2025-06-22_21-00-04-348_bc.png,IMG/2025-06-22_21-00-04-348_al.png,IMG/2025-06-22_21-00-04-348_cr.png,-0.06426,32.906541
IMG/2025-06-22_21-00-04-522_bc.png,IMG/2025-06-22_21-00-04-522_al.png,IMG/2025-06-22_21-00-04-522_cr.png,-0.09225,32.923214
IMG/2025-06-22_21-00-04-691_bc.png,IMG/2025-06-22_21-00-04-691_al.png,IMG/2025-06-22_21-00-04-691_cr.png,-0.06021,32.923754
IMG/2025-06-22_21-00-04-861_bc.png,IMG/2025-06-22_21-00-04-861_al.png,IMG/2025-06-22_21-00-04-861_cr.png,-0.08982,32.907032
IMG/2025-06-22_21-00-05-028_bc.png,IMG/2025-06-22_21-00-05-028_al.png,IMG/2025-06-22_21-00-05-028_cr.png,-0.074385,32.927676
IMG/2025-06-22_21-00-05-199_bc.png,IMG/2025-06-22_21-00-05-199_al.png,IMG/2025-06-22_21-00-05-199_cr.png,-0.06966,32.904767
IMG/2025-06-22_21-00-05-407_bc.png,IMG/2025-06-22_21-00-05-407_al.png,IMG/2025-06-22_21-00-05-407_cr.png,-0.08784,32.932126
IMG/2025-06-22_21-00-05-575_bc.png,IMG/2025-06-22_21-00-05-575_al.png,IMG/2025-06-22_21-00-05-575_cr.png,-0.063945,32.918411
IMG/2025-06-22_21-00-05-744_bc.png,IMG/2025-06-22_21-00-05-744_al.png,IMG/2025-06-22_21-00-05-744_cr.png,-0.092385,32.912824
IMG/2025-06-22_21-00-05-915_bc.png,IMG/2025-06-22_21-00-05-915_al.png,IMG/2025-06-22_21-00-05-915_cr.png,-0.071865,32.931853
IMG/2025-06-22_21-00-06-091_bc.png,IMG/2025-06-22_21-00-06-091_al.png,IMG/2025-06-22_21-00-06-091_cr.png,-0.07029,32.898159
IMG/2025-06-22_21-00-06-264_bc.png,IMG/2025-06-22_21-00-06-264_al.png,IMG/2025-06-22_21-00-06-264_cr.png,-0.08028,32.92375
IMG/2025-06-22_21-00-06-439_bc.png,IMG/2025-06-22_21-00-06-439_al.png,IMG/2025-06-22_21-00-06-439_cr.png,-0.06183,32.930033
IMG/2025-06-22_21-00-06-611_bc.png,IMG/2025-06-22_21-00-06-611_al.png,IMG/2025-06-22_21-00-06-611_cr.png,-0.057465,32.932177
IMG/2025-06-22_21-00-06-781_bc.png,IMG/2025-06-22_21-00-06-781_al.png,IMG/2025-06-22_21-00-06-781_cr.png,-0.06669,32.952064
IMG/2025-06-22_21-00-06-951_bc.png,IMG/2025-06-22_21-00-06-951_al.png,IMG/2025-06-22_21-00-06-951_cr.png,-0.05517,32.953989
IMG/2025-06-22_21-00-07-127_bc.png,IMG/2025-06-22_21-00-07-127_al.png,IMG/2025-06-22_21-00-07-127_cr.png,-0.04149,32.951861
IMG/2025-06-22_21-00-07-302_bc.png,IMG/2025-06-22_21-00-07-302_al.png,IMG/2025-06-22_21-00-07-302_cr.png,-0.042975,32.975062
IMG/2025-06-22_21-00-07-611_bc.png,IMG/2025-06-22_21-00-07-611_al.png,IMG/2025-06-22_21-00-07-611_cr.png,-0.040455,32.994193
IMG/2025-06-22_21-00-08-613_bc.png,IMG/2025-06-22_21-00-08-613_al.png,IMG/2025-06-22_21-00-08-613_cr.png,0.0,32.996228
IMG/2025-06-22_21-00-09-659_bc.png,IMG/2025-06-22_21-00-09-659_al.png,IMG/2025-06-22_21-00-09-659_cr.png,0.0,32.996208
IMG/2025-06-22_21-00-10-666_bc.png,IMG/2025-06-22_21-00-10-666_al.png,IMG/2025-06-22_21-00-10-666_cr.png,0.0,32.996322
IMG/2025-06-22_21-00-11-667_bc.png,IMG/2025-06-22_21-00-11-667_al.png,IMG/2025-06-22_21-00-11-667_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-12-670_bc.png,IMG/2025-06-22_21-00-12-670_al.png,IMG/2025-06-22_21-00-12-670_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-13-694_bc.png,IMG/2025-06-22_21-00-13-694_al.png,IMG/2025-06-22_21-00-13-694_cr.png,0.0,32.996299
IMG/2025-06-22_21-00-14-726_bc.png,IMG/2025-06-22_21-00-14-726_al.png,IMG/2025-06-22_21-00-14-726_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-15-777_bc.png,IMG/2025-06-22_21-00-15-777_al.png,IMG/2025-06-22_21-00-15-777_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-16-808_bc.png,IMG/2025-06-22_21-00-16-808_al.png,IMG/2025-06-22_21-00-16-808_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-17-836_bc.png,IMG/2025-06-22_21-00-17-836_al.png,IMG/2025-06-22_21-00-17-836_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-18-877_bc.png,IMG/2025-06-22_21-00-18-877_al.png,IMG/2025-06-22_21-00-18-877_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-19-925_bc.png,IMG/2025-06-22_21-00-19-925_al.png,IMG/2025-06-22_21-00-19-925_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-20-927_bc.png,IMG/2025-06-22_21-00-20-927_al.png,IMG/2025-06-22_21-00-20-927_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-21-934_bc.png,IMG/2025-06-22_21-00-21-934_al.png,IMG/2025-06-22_21-00-21-934_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-22-935_bc.png,IMG/2025-06-22_21-00-22-935_al.png,IMG/2025-06-22_21-00-22-935_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-23-963_bc.png,IMG/2025-06-22_21-00-23-963_al.png,IMG/2025-06-22_21-00-23-963_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-24-976_bc.png,IMG/2025-06-22_21-00-24-976_al.png,IMG/2025-06-22_21-00-24-976_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-25-986_bc.png,IMG/2025-06-22_21-00-25-986_al.png,IMG/2025-06-22_21-00-25-986_cr.png,0.0,32.996322
IMG/2025-06-22_21-00-26-998_bc.png,IMG/2025-06-22_21-00-26-998_al.png,IMG/2025-06-22_21-00-26-998_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-28-004_bc.png,IMG/2025-06-22_21-00-28-004_al.png,IMG/2025-06-22_21-00-28-004_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-29-012_bc.png,IMG/2025-06-22_21-00-29-012_al.png,IMG/2025-06-22_21-00-29-012_cr.png,0.0,32.9963
IMG/2025-06-22_21-00-30-026_bc.png,IMG/2025-06-22_21-00-30-026_al.png,IMG/2025-06-22_21-00-30-026_cr.png,0.0,32.996323
IMG/2025-06-22_21-00-31-047_bc.png,IMG/2025-06-22_21-00-31-047_al.png,IMG/2025-06-22_21-00-31-047_cr.png,0.0,32.99632
IMG/2025-06-22_21-00-32-058_bc.png,IMG/2025-06-22_21-00-32-058_al.png,IMG/2025-06-22_21-00-32-058_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-33-069_bc.png,IMG/2025-06-22_21-00-33-069_al.png,IMG/2025-06-22_21-00-33-069_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-34-075_bc.png,IMG/2025-06-22_21-00-34-075_al.png,IMG/2025-06-22_21-00-34-075_cr.png,0.0,32.996316
IMG/2025-06-22_21-00-35-090_bc.png,IMG/2025-06-22_21-00-35-090_al.png,IMG/2025-06-22_21-00-35-090_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-35-580_bc.png,IMG/2025-06-22_21-00-35-580_al.png,IMG/2025-06-22_21-00-35-580_cr.png,-0.04095,32.99623
IMG/2025-06-22_21-00-36-143_bc.png,IMG/2025-06-22_21-00-36-143_al.png,IMG/2025-06-22_21-00-36-143_cr.png,-0.052425,32.995282
IMG/2025-06-22_21-00-36-386_bc.png,IMG/2025-06-22_21-00-36-386_al.png,IMG/2025-06-22_21-00-36-386_cr.png,-0.05355,32.986997
IMG/2025-06-22_21-00-36-670_bc.png,IMG/2025-06-22_21-00-36-670_al.png,IMG/2025-06-22_21-00-36-670_cr.png,-0.0477,32.990669
IMG/2025-06-22_21-00-36-971_bc.png,IMG/2025-06-22_21-00-36-971_al.png,IMG/2025-06-22_21-00-36-971_cr.png,-0.05022,32.993008
IMG/2025-06-22_21-00-37-216_bc.png,IMG/2025-06-22_21-00-37-216_al.png,IMG/2025-06-22_21-00-37-216_cr.png,-0.04428,32.991628
IMG/2025-06-22_21-00-37-476_bc.png,IMG/2025-06-22_21-00-37-476_al.png,IMG/2025-06-22_21-00-37-476_cr.png,-0.04014,32.980514
IMG/2025-06-22_21-00-37-647_bc.png,IMG/2025-06-22_21-00-37-647_al.png,IMG/2025-06-22_21-00-37-647_cr.png,-0.040275,32.966261
IMG/2025-06-22_21-00-37-820_bc.png,IMG/2025-06-22_21-00-37-820_al.png,IMG/2025-06-22_21-00-37-820_cr.png,-0.041985,32.986775
IMG/2025-06-22_21-00-38-076_bc.png,IMG/2025-06-22_21-00-38-076_al.png,IMG/2025-06-22_21-00-38-076_cr.png,-0.043965,32.986266
IMG/2025-06-22_21-00-38-348_bc.png,IMG/2025-06-22_21-00-38-348_al.png,IMG/2025-06-22_21-00-38-348_cr.png,-0.04536,32.983656
IMG/2025-06-22_21-00-38-618_bc.png,IMG/2025-06-22_21-00-38-618_al.png,IMG/2025-06-22_21-00-38-618_cr.png,-0.040635,32.986878
IMG/2025-06-22_21-00-38-892_bc.png,IMG/2025-06-22_21-00-38-892_al.png,IMG/2025-06-22_21-00-38-892_cr.png,-0.04203,32.992191
IMG/2025-06-22_21-00-39-164_bc.png,IMG/2025-06-22_21-00-39-164_al.png,IMG/2025-06-22_21-00-39-164_cr.png,-0.04905,32.984439
IMG/2025-06-22_21-00-39-474_bc.png,IMG/2025-06-22_21-00-39-474_al.png,IMG/2025-06-22_21-00-39-474_cr.png,-0.045675,32.983224
IMG/2025-06-22_21-00-39-786_bc.png,IMG/2025-06-22_21-00-39-786_al.png,IMG/2025-06-22_21-00-39-786_cr.png,-0.043965,32.989931
IMG/2025-06-22_21-00-40-036_bc.png,IMG/2025-06-22_21-00-40-036_al.png,IMG/2025-06-22_21-00-40-036_cr.png,-0.041355,32.992338
IMG/2025-06-22_21-00-40-317_bc.png,IMG/2025-06-22_21-00-40-317_al.png,IMG/2025-06-22_21-00-40-317_cr.png,-0.044595,32.984195
IMG/2025-06-22_21-00-40-595_bc.png,IMG/2025-06-22_21-00-40-595_al.png,IMG/2025-06-22_21-00-40-595_cr.png,-0.052605,32.986024
IMG/2025-06-22_21-00-40-868_bc.png,IMG/2025-06-22_21-00-40-868_al.png,IMG/2025-06-22_21-00-40-868_cr.png,-0.0495,32.992069
IMG/2025-06-22_21-00-41-128_bc.png,IMG/2025-06-22_21-00-41-128_al.png,IMG/2025-06-22_21-00-41-128_cr.png,-0.049545,32.986222
IMG/2025-06-22_21-00-41-318_bc.png,IMG/2025-06-22_21-00-41-318_al.png,IMG/2025-06-22_21-00-41-318_cr.png,-0.04644,32.968706
IMG/2025-06-22_21-00-41-497_bc.png,IMG/2025-06-22_21-00-41-497_al.png,IMG/2025-06-22_21-00-41-497_cr.png,-0.052425,32.97111
IMG/2025-06-22_21-00-41-747_bc.png,IMG/2025-06-22_21-00-41-747_al.png,IMG/2025-06-22_21-00-41-747_cr.png,-0.04959,32.987636
IMG/2025-06-22_21-00-41-974_bc.png,IMG/2025-06-22_21-00-41-974_al.png,IMG/2025-06-22_21-00-41-974_cr.png,-0.04257,32.991809
IMG/2025-06-22_21-00-42-147_bc.png,IMG/2025-06-22_21-00-42-147_al.png,IMG/2025-06-22_21-00-42-147_cr.png,-0.04005,32.971536
IMG/2025-06-22_21-00-42-318_bc.png,IMG/2025-06-22_21-00-42-318_al.png,IMG/2025-06-22_21-00-42-318_cr.png,-0.05337,32.978407
IMG/2025-06-22_21-00-42-546_bc.png,IMG/2025-06-22_21-00-42-546_al.png,IMG/2025-06-22_21-00-42-546_cr.png,-0.051795,32.987476
